cx	cy	x	y	score	nptumor	nphit	tumor	name	status	top
180.95993704463396	85.2027618221348	208.44088690065408	7.60000505260405	0.0006	512	94	UCEC	CHEMBL87580	Experimental	PTEN | KDR | GNAS
734.2607537441312	-67.1739157610766	728.6783936776978	-29.5367590151873	0.542	264	111	SKCM	RO5212054	Clinical trials in cancer	BRAF | FGFR1 | PDGFRA
102.59992280592824	91.232519845644	154.55125127653298	38.7616859832021	0.0006	435	186	THCA	GUANOSINE 5&#39;-DIPHOSPHATE	Experimental	KRAS | BRAF | SOS1
244.37112621638283	9.87311529241947	204.20838255367028	-2.5035161834935	0.0008	292	40	STAD	AT7867	Experimental	KRAS | PTPN11 | PIK3CA
1030.6046971178669	-10.6257665872752	1003.9998513037823	-7.95724054114544e-06	0.893	423	68	COAD	PEMETREXED	Approved in cancer	KRAS | PIK3CA | IDH1
786.8418928697326	-72.5618572623768	713.1742801887186	28.8359523341437	0.596	264	126	SKCM	APITOLISIB	Clinical trials in cancer	NRAS | KIT | KRAS
187.24212565512443	-152.510416578835	147.1200685515554	37.0604330987167	0.0008	264	190	SKCM	4-[5-(4-FLUORO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-3H-IMIDAZOL-4-YL]-PYRIDINE	Experimental	NRAS | KRAS | CYBB
922.7384026002148	52.4752918146672	949.6541430950324	-21.7415935186382	0.833	57	24	PAAD	AFATINIB	Approved in cancer	KRAS
571.5906319119435	-2.29153181047568	580.8252200300936	-1.10934825198342	0.422	934	235	BRCA	937174-76-0	Clinical trials in cancer	AKT1 | PIK3CA | PRKACA
710.6121122293463	-32.4458672142612	674.0287273060907	13.372025448999	0.524	202	22	LAML	AMUVATINIB	Clinical trials in cancer	FLT3 | KIT | PDGFRB
596.2410654621656	-2.83296061665553	578.7967169766598	-11.9345348966317	0.422	512	53	UCEC	BMS-754807	Clinical trials in cancer	KRAS | AKAP9 | PTPN1
1098.5944941153937	73.2608554237215	1115.2518415324382	-0.0254636855647732	0.999	512	108	UCEC	IMATINIB	Approved in cancer	KRAS | RB1 | CTNNB1
150.81797407383016	7.24933050387978	187.61440132249072	-4.78076833933028	0.0004	343	45	HNSC	1166227-08-2	Experimental	PIK3CA
776.9816154681498	10.1690726330408	682.4711418417879	13.6492511914613	0.522	202	52	LAML	XL765	Clinical trials in cancer	KRAS | FLT3 | KIT
175.73855185014085	-36.4304116384639	217.46706671230857	4.04997452273938	0.0006	264	35	SKCM	CHEMBL371491	Experimental	CYBB | AKT3 | GNAS
645.7182311763123	-11.3303065733408	663.0008474077163	-3.13676264340756e-06	0.514	423	66	COAD	AZD8055	Clinical trials in cancer	KRAS | MTOR | PIK3CA
226.37298071500734	78.3106895973173	185.8910766446102	-1.86638171801184	0.0006	169	44	READ	2-[(2-CHLORO-4-IODOPHENYL)AMINO]-N-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}-3,4-DIFLUOROBENZAMIDE	Experimental	KRAS | NRAS | BRAF
946.2855530260149	-19.4103219128559	953.341373386536	2.39146084635604	0.834	543	83	LUAD	ATEZOLIZUMAB	Approved in same tumor type	KRAS | NRAS | BRAF
224.87345300601413	-21.6570095378791	208.50355892888328	-18.5403899511821	0.0006	423	76	COAD	PF-3644022	Experimental	KRAS | BRAF | MAPK14
1017.204158082262	40.1741676676297	1045.3199188867527	-15.9305253840526	0.947	169	42	READ	ROMIDEPSIN	Approved in cancer	KRAS | SMAD4 | ERBB2
684.7556258315132	-60.7089679621783	663.7253826305247	-21.5894693823429	0.518	934	223	BRCA	OSI-027	Clinical trials in cancer	KRAS | STK11 | ERBB2
252.02402202738998	-29.7958233214049	179.08711528224342	11.9002728094433	0.0008	423	92	COAD	2-[(4-ETHYNYL-2-FLUOROPHENYL)AMINO]-3,4-DIFLUORO-N-(2-HYDROXYETHOXY)BENZAMIDE	Experimental	KRAS | NRAS | NF1
585.4840267855641	-45.9174289283686	592.4591584792495	0.584499771674473	0.433	423	65	COAD	CUDC-907	Clinical trials in cancer	KRAS | PIK3CA | ERBB2
680.9571579929102	-51.1920689279081	714.1919539795949	-1.97310657037269	0.563	264	27	SKCM	OSI-930	Clinical trials in cancer	KIT | VHL | RAF1
218.5221060878513	73.9908175938555	239.98222237436735	-10.5095780347888	0.0006	512	94	UCEC	RU82197	Experimental	PTEN | KDR | GNAS
242.98552959919354	-38.7707732408942	224.8527939535028	6.91136795241482	0.0006	512	76	UCEC	N,N-DIMETHYL-4-(4-PHENYL-1H-PYRAZOL-3-YL)-1H-PYRROLE-2-CARBOXAMIDE	Experimental	KRAS | NRAS | BRAF
1065.685002590922	8.17496703777908	1090.7921507993874	-4.6224742152508	0.99	153	26	BLCA	SORAFENIB	Approved in cancer	NRAS | CREBBP | FGFR3
870.5279471163964	-1.47217563606515	921.7402837011093	12.9996209373844	0.812	57	24	PAAD	IRINOTECAN	Approved in cancer	KRAS
1017.0632545179667	-3.0696757995168	1018.1812065149884	-8.09687099031567	0.93	934	220	BRCA	LAPATINIB	Approved in same tumor type	KRAS | ERBB2 | PIK3CA
588.3671816651048	11.5465500829104	583.3107761611107	-4.72169902727524	0.422	543	79	LUAD	952021-60-2	Clinical trials in cancer	KRAS | BRAF | EGFR
697.1936038407808	20.6488661997101	705.7279384585825	-2.24173737701494	0.565	543	66	LUAD	GDC-0032	Clinical trials in cancer	KRAS | SOS1 | PIK3CA
572.6925871180633	145.876645750323	732.0633601011244	-9.61134746794346	0.585	222	144	LGG	SARACATINIB	Clinical trials in cancer	KRAS | IDH1 | IDH2
691.7726848019272	84.1819338060504	721.4504748427354	-1.06512266619393	0.53	435	211	THCA	BINIMETINIB	Clinical trials in cancer	KRAS | NRAS | BRAF
928.7000721187607	12.5041861334759	933.0771964903417	9.54799582045689	0.822	934	216	BRCA	VINCRISTINE	Approved in cancer	PIK3CA
848.1723665310841	-6.01255181280231	837.9996864142548	-0.000280688581369759	0.709	153	18	BLCA	RAPAMYCIN	Approved in other pathologies and in clinical trials in cancer	PIK3CA | ERBB4 | HRAS
212.77534190757888	35.5098354265719	215.722088935977	-32.3078446103439	0.0004	512	84	UCEC	BISTRAMIDE A	Experimental	PIK3CA | LZTR1 | IL6ST
751.673855242432	-34.4490534940201	724.5983284745153	3.02305262014124	0.595	264	47	SKCM	DOVITINIB	Clinical trials in cancer	KIT | VHL | ARNT
636.9856414583621	-34.7560424110481	679.8385064512358	-0.472750467773949	0.535	153	18	BLCA	GSK2126458	Clinical trials in cancer	NRAS | PIK3CA | SOS1
518.8678488636505	-37.4200731148668	547.1402156807804	-5.95447797213478	0.381	512	63	UCEC	SEMAXANIB	Approved in other pathologies	VHL | CTNNB1 | MTOR
1093.475556797165	59.0908176116053	1054.1177854256837	-8.73069749348832	0.925	169	54	READ	PACLITAXEL	Approved in cancer	KRAS | BRAF | TP53
1001.9382512763517	40.5610749755888	1031.6613349519444	2.13460452115464	0.93	934	227	BRCA	COBIMETINIB	Approved in cancer	KRAS | NF1 | MAP2K1
258.7542560508151	-25.2020284655934	202.000618308497	3.81089846163354	0.0006	599	118	OV	OBLIMERSON	Experimental	TP53 | MAPK14 | MAP3K5
463.81907255615243	-16.6972793738042	476.3357830945248	-3.83407888432021	0.311	502	64	KIRC	EDARAVONE	Approved in other pathologies	VHL | AKT3 | MTOR
711.4254275656526	20.900790174963	735.8418393888494	-5.9105953154608	0.595	292	40	STAD	XL765	Clinical trials in cancer	KRAS | PTPN11 | NGF
667.4268873559504	5.3427667787231	685.7599719712665	1.28011609474731	0.54	599	72	GBM	SELUMETINIB	Clinical trials in cancer	NF1 | NRAS | KRAS
644.4068872014643	17.7799491171749	612.1517804177528	-8.65507277859149	0.453	169	40	READ	CAMPTOTHECIN	Clinical trials in cancer	KRAS | PIK3CA
244.4458118239291	81.4037208179006	234.79401161349418	-0.947167501019521	0.0006	264	105	SKCM	NVP-AEW541	Experimental	BRAF | GPC3 | PIK3CA
1076.8951284010561	5.44540204797389	1083.9161566607427	-7.7658046389538	0.987	543	79	LUAD	ABEMACICLIB	Approved in cancer	KRAS | RB1 | SMAD4
1061.4964517522492	-1.59403579638072	1090.1903606919298	-22.3321132862995	0.99	512	121	UCEC	PALBOCICLIB	Approved in cancer	KRAS | RB1 | NRAS
180.04612247256924	20.8261575872748	203.26894340982753	-8.06824504028759	0.0004	543	71	LUAD	TYRPHOSTIN B42	Experimental	KRAS | EGFR
563.353214576863	-23.793696207867	579.920087731164	6.15453385597766	0.412	343	45	HNSC	DEMCIZUMAB	Clinical trials in cancer	PIK3CA
1101.4819718344158	-34.2925764360351	1096.999831398446	0.000198062667550403	0.997	343	60	HNSC	COPANLISIB	Approved in cancer	PTEN | RAC1 | CD247
234.99530890913596	-60.6303006303446	211.01131484239312	23.5954134849815	0.0004	512	114	UCEC	ISOEVODIAMINE	Experimental	TRIO | CTNNB1 | MTOR
215.16221870903647	-32.8246656113015	189.09510211735395	22.3392398229339	0.0004	264	34	SKCM	ENMD-981693	Experimental	FGFR3 | AURKA | KDR
960.2612531067907	-42.5235123499174	957.6318409267852	2.09359690392216	0.834	934	236	BRCA	GEMCITABINE	Approved in cancer	KRAS | AKT1 | ERBB2
1124.9001901049007	-29.2004299126082	1101.8959061540195	-11.0746634780289	1.0	512	100	UCEC	VANDETANIB	Approved in cancer	KRAS | VHL | CTNNB1
631.0475621672589	-16.2115869765211	573.9556588851386	1.0877157613254	0.423	512	80	UCEC	LY3023414	Clinical trials in cancer	MTOR | PIK3CA
145.13456887174482	-39.5365458510999	203.053581031783	-28.9397602400661	0.0004	512	109	UCEC	TW-37	Experimental	KRAS | PIK3CA | BRAF
580.9879455147542	-2.90883172610413	549.8582041750577	-0.465122816772237	0.422	264	72	SKCM	MK-1775	Clinical trials in cancer	NRAS | KRAS | TRRAP
748.3941295777666	19.4996811686669	714.4102601457384	0.331529807246625	0.586	292	34	STAD	TAK-733	Clinical trials in cancer	KRAS | NF1 | NRAS
957.2701193201976	21.5624459793896	1013.7092365343701	18.5533919492868	0.912	435	183	THCA	SORAFENIB TOSYLATE	Approved in cancer	BRAF | SOS1 | ESR1
714.5738712961601	34.2332753911029	672.2255375963373	-2.98432470766605	0.522	57	6	PAAD	GOSSYPOL	Clinical trials in cancer	TP53
607.5796069088393	-41.1067300485276	581.5211639185515	13.5335198431526	0.412	512	77	UCEC	GSK1059615	Clinical trials in cancer	PIK3CA
101.76045859294176	124.788098771218	201.79346551663883	14.1080474586722	0.0004	435	185	THCA	761437-28-9	Experimental	KRAS | BRAF
168.83565786224474	-63.5940166759663	186.84210679174467	-19.7059879285894	0.0006	264	35	SKCM	3-FLUORO-5-MORPHOLIN-4-YL-N-[1-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-6-YL]BENZAMIDE	Experimental	CYBB | AKT3 | GNAS
508.51757377537115	54.5536241702871	619.7619217736348	-25.4611655960305	0.412	57	24	PAAD	FOLFIRI REGIMEN	Clinical trials in cancer	KRAS
927.7898637886487	-28.1717790839286	940.9701682577615	3.9430832256644	0.823	934	236	BRCA	IRINOTECAN	Approved in cancer	KRAS | AKT1 | ERBB2
548.3072686119018	-52.305922740533	590.4957514396207	-12.784781496616	0.433	512	109	UCEC	DS-7423	Clinical trials in cancer	KRAS | MTOR | PIK3CA
738.6267553883135	-133.064458728649	696.0713616198466	-2.86486584723889	0.552	343	94	HNSC	AT-101	Clinical trials in cancer	TP53 | MAP2K1 | CSNK2A1
1049.7542923180833	-2.42870771590381	1039.5521874731692	2.23636138392612	0.94	502	73	KIRC	SORAFENIB	Approved in same tumor type	VHL | AKT3 | MTOR
233.43061649669417	-42.400464959739	213.63472069679278	17.3532170890517	0.0008	423	92	COAD	TURPENTINE	Experimental	KRAS | NRAS | BRAF
604.6137022842339	-35.0952598904819	549.0888882434443	8.11187817714062	0.381	512	99	UCEC	PEGADEMASE BOVINE	Approved in other pathologies	ZAP70 | PTEN | SOS1
264.4446427110801	-42.2155881738289	198.64282043734391	-7.65265871634551	0.0008	512	79	UCEC	(1S,6BR,9AS,11R,11BR)-9A,11B-DIMETHYL-1-[(METHYLOXY)METHYL]-3,6,9-TRIOXO-1,6,6B,7,8,9,9A,10,11,11B-DECAHYDRO-3H-FURO[4,3,2-DE]INDENO[4,5-H][2]BENZOPYRAN-11-YL ACETATE	Experimental	PIK3CA | SOS1 | RAC1
398.2949922395959	-8.5303165138676	398.8982542523924	2.33620634757358	0.222	512	81	UCEC	MILTEFOSINE	Approved in other pathologies	PIK3CA | ABCB1
546.8273785548755	9.05566277855252	581.9168656295533	-3.25132428601432	0.422	202	21	LAML	AKN-028	Clinical trials in cancer	FLT3 | KIT
705.0693507530793	50.7676620028363	693.601303763072	-1.08723437708738	0.545	599	67	GBM	GDC-0068	Clinical trials in cancer	KRAS | PTPN11 | PTEN
1027.1426343541561	10.4344761248083	1029.2317989392682	-11.3101095739798	0.915	202	31	LAML	BOSUTINIB	Approved in same tumor type	KRAS | NF1 | KIT
672.56192647249	38.1950023397494	649.5685073489057	7.8609656050329	0.515	202	37	LAML	FORETINIB	Clinical trials in cancer	FLT3 | KIT | NRAS
1131.1412326610712	-14.6746397271555	1083.535359934117	1.55701017258866	0.985	292	30	STAD	ABEMACICLIB	Approved in cancer	RB1 | SMAD4 | KRAS
677.3930331891021	-23.4487547256912	745.3540465351064	-25.9134050150865	0.592	264	40	SKCM	AFURESERTIB HYDROCHLORIDE	Clinical trials in cancer	PTPN11 | PTEN | AKT1
151.51503390986502	33.2281507851898	208.89028420217508	-10.6340455816992	0.0008	512	79	UCEC	PILARALISIB	Experimental	PIK3CA | SOS1 | RAC1
1123.4767456892973	-0.992689199727522	1093.2162172999806	-10.7798835916265	0.997	423	60	COAD	PAZOPANIB	Approved in cancer	KRAS | MTOR | ABL1
686.4577147318425	11.2380289369995	737.0544887123484	2.48351349292085	0.596	389	50	LUSC	BUPARLISIB	Clinical trials in cancer	KRAS | FGFR2 | PTEN
705.7194951000688	-80.3924116858728	736.3782061840134	13.7177014650895	0.59	543	94	LUAD	REFAMETINIB	Clinical trials in cancer	KRAS | NF1 | NRAS
566.7916286129821	3.17705372370799	581.0641446832117	11.7031532800743	0.422	343	46	HNSC	BAY1125976	Clinical trials in cancer	AKT1 | PIK3CA
205.80843973142416	-27.3749921847843	211.07342485768578	-20.73033393527	0.0004	512	80	UCEC	UNII-S9WA04F921	Experimental	MTOR | PIK3CA
135.17183904894446	30.0578382414802	210.90241337928973	-25.1242654795865	0.0008	934	216	BRCA	(1S,6BR,9AS,11R,11BR)-9A,11B-DIMETHYL-1-[(METHYLOXY)METHYL]-3,6,9-TRIOXO-1,6,6B,7,8,9,9A,10,11,11B-DECAHYDRO-3H-FURO[4,3,2-DE]INDENO[4,5-H][2]BENZOPYRAN-11-YL ACETATE	Experimental	PIK3CA
659.5019403935875	-33.4927129402229	720.7701934521394	7.1476606499109	0.538	264	28	SKCM	QUIZARTINIB	Clinical trials in cancer	KIT | FLT3 | PDGFRA
1085.6072050736407	93.3062543000053	1025.278676513958	-4.90554641596009	0.92	169	43	READ	TRASTUZUMAB	Approved in cancer	KRAS | BRAF | PIK3CA
294.14972938253413	-44.7078942228333	183.02276289204536	-16.9977842703424	0.0006	512	94	UCEC	RU78262	Experimental	PTEN | KDR | GNAS
188.19881071360777	-62.3605742758579	202.66717846182567	-15.0149756184414	0.023	343	45	HNSC	1173900-33-8	Clinical trials	PIK3CA
1026.9056079768254	-15.5742896352331	1003.9999258157668	0.000448450841304293	0.893	292	31	STAD	PEMETREXED	Approved in cancer	KRAS | PIK3CA | GNAS
679.7335168713058	-29.2321364669331	717.5826989585424	2.48185069183455	0.596	264	46	SKCM	ENMD-2076	Clinical trials in cancer	KIT | VHL | ARNT
488.624895661846	-33.3973834531862	495.11765812623264	-2.25928091180776	0.322	502	61	KIRC	PEGAPTANIB	Approved in other pathologies	VHL | MTOR | HSPG2
204.96259303925672	-49.08761124838	188.39033896164744	27.0238644572919	0.0004	264	29	SKCM	BMS-536924	Experimental	GPC3 | GNAS | ARNT
664.1282298155833	-15.6904455559599	697.6112869095239	-3.10876027088398	0.553	153	21	BLCA	1032350-13-2	Clinical trials in cancer	NRAS | PTEN | PIK3CA
1085.9021805904006	-37.4143295079283	1082.580560222941	2.35854077744489	0.984	153	27	BLCA	REGORAFENIB	Approved in cancer	RB1 | NRAS | CREBBP
167.6409661234933	-50.22454679886	203.01035531483083	-29.5912520992229	0.0006	264	34	SKCM	HERBIMYCIN A	Experimental	PTEN | GNAS | PIK3CA
681.7356911641484	-36.9494203502614	701.7707862249592	-16.3611131745301	0.543	934	227	BRCA	XL147	Clinical trials in cancer	KRAS | PTEN | MAP2K1
605.6561886572838	-57.3789423602243	585.2745745480316	-9.67324298163226	0.422	934	216	BRCA	GM-CSF	Clinical trials in cancer	PIK3CA
760.0509846997303	20.6318468386264	750.9994546002082	0.000371492469980694	0.612	202	23	LAML	5-FLUOROURACIL	Approved in other pathologies and in clinical trials in cancer	KRAS | NRAS
232.92977332311452	-16.4990259235016	181.96255380555792	-4.4461633438259	0.0004	343	49	HNSC	PNU-74654	Experimental	CTNNB1 | PIK3CA | FGFR3
142.96451587689086	-23.7808147770769	199.3413672274365	1.8156187325194	0.0004	153	19	BLCA	NUTLIN-3	Experimental	CTNNB1 | IDH1 | PIK3CA
899.7960718562656	-20.917105078485	902.1363347760883	-0.00145674590885392	0.781	264	27	SKCM	VITAMIN E	Approved in other pathologies and in clinical trials in cancer	GNA11 | BTK | KDR
183.5596795600573	-12.5989526035337	193.4887584457156	9.09493189283717	0.0006	502	60	KIRC	BETA-D-GLUCOSE	Experimental	VHL | MTOR | IKBKE
542.8946413343784	-45.2163916457163	566.7806175245869	-8.84641131143167	0.422	934	216	BRCA	DEMCIZUMAB	Clinical trials in cancer	KRAS | PIK3CA
778.0944036539021	-85.979547635194	753.1863427123673	-22.9090812299828	0.594	512	165	UCEC	SF1126	Clinical trials in cancer	KRAS | NRAS | TSC2
1057.4916185175523	52.3498163607503	949.2181144166042	22.7943189990557	0.823	57	24	PAAD	CARBOPLATIN	Approved in cancer	KRAS
299.8799987154277	-48.2586050242367	296.9933789317397	-0.322114126418796	0.111	202	31	LAML	ANTIBIOTIC K 252A	Clinical trials	KRAS | NF1 | KIT
163.39772610296723	139.28326919393	158.61408343143847	31.1591646931232	0.0006	57	24	PAAD	GUANOSINE 5&#39;-DIPHOSPHATE	Experimental	KRAS
239.70493729694456	-51.445595118068	181.22536891572662	5.73324710359725	0.0006	512	52	UCEC	79558-09-1	Experimental	CTNNB1 | CHD8 | GSK3B
661.5009344614831	-11.7016086685899	662.489642301079	0.49797692410516	0.512	512	52	UCEC	YM155	Clinical trials in cancer	CTNNB1 | DEK | PER1
1006.7542928606856	-35.3602556203912	1042.0786215716612	-10.5688419419157	0.93	543	90	LUAD	VEMURAFENIB	Approved in cancer	KRAS | NRAS | BRAF
984.7984453709126	-32.6535546422679	1031.5271990442313	-4.55144914136918	0.923	502	68	KIRC	ABT-199	Approved in cancer	VHL | AKT3 | MTOR
306.7534660085375	101.719337033787	156.74320456424414	17.649989949887	0.0006	435	211	THCA	4-[5-(4-FLUORO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-3H-IMIDAZOL-4-YL]-PYRIDINE	Experimental	KRAS | NRAS | BRAF
801.145097906633	-28.673935768965	712.6974306017165	-16.2651293089384	0.599	423	97	COAD	ALPELISIB	Clinical trials in cancer	KRAS | NRAS | ESR1
211.70528615075926	136.548399989174	153.81589692978028	-13.1219243014269	0.0004	57	24	PAAD	761437-28-9	Experimental	KRAS
160.31710742549953	8.83197299615017	184.3471923431708	-40.2550319098366	0.0006	512	94	UCEC	RU84687	Experimental	PTEN | KDR | GNAS
243.62257570565728	-43.8123705902567	203.1385615780919	15.5857056003267	0.0006	543	68	LUAD	5-CYANO-N-(2,5-DIMETHOXYBENZYL)-6-ETHOXYPYRIDINE-2-CARBOXAMIDE	Experimental	KRAS | SOS1 | MAP2K1
1185.838005103391	-39.3831095417449	1097.9106148977676	-63.6614993639496	1.0	264	207	SKCM	REGORAFENIB	Approved in cancer	RB1 | NF1 | NRAS
1147.5577832434776	72.9090688370841	1061.6635760946112	3.33915610843087	0.993	264	154	SKCM	SORAFENIB TOSYLATE	Approved in cancer	NF1 | KIT | PTPN11
505.86632351434935	-60.6975481644652	569.9821306221882	-17.4318527431245	0.412	57	24	PAAD	BGB-283	Clinical trials in cancer	KRAS
654.2660758836229	-123.080352989579	749.9293410919707	50.0774261798142	0.593	264	201	SKCM	BMS-908662	Clinical trials in cancer	NF1 | NRAS | KIT
719.2588403204497	-62.8939544286947	718.9458420194319	-3.75657808969072	0.581	264	40	SKCM	CC-401	Clinical trials in cancer	KRAS | AKT3 | MAP2K1
541.6683115502295	23.133607829838	588.778297860323	7.0228934179122	0.423	543	64	LUAD	DS-7423	Clinical trials in cancer	KRAS | PIK3CA
246.17556800881792	14.0204135473499	220.9618491461462	-0.268226835743008	0.022	202	21	LAML	JNJ-40346527	Clinical trials	FLT3 | KIT
1039.5552806877902	74.6818239820674	1017.4095547307978	-8.54824562755766	0.914	202	42	LAML	ARSENIC TRIOXIDE	Approved in same tumor type	KRAS | FLT3 | NRAS
1074.417759570564	-52.8694751318665	1099.6882297062568	2.48837826952195	0.997	153	23	BLCA	COPANLISIB	Approved in cancer	NRAS | PTEN | PIK3CA
600.007899653049	25.5714786808438	595.0372794725256	7.54894742490137	0.422	934	219	BRCA	PKI-179	Clinical trials in cancer	ERBB2 | PIK3CA | MTOR
664.8394250312875	0.14888960753089	710.7650634983167	-3.8771731887673	0.57	153	26	BLCA	SELUMETINIB	Clinical trials in cancer	NRAS | FGFR3 | IDH1
164.9654157619863	-59.3923410440731	204.46204949159278	4.36974069459393	0.0004	343	45	HNSC	NVP-AEW541	Experimental	PIK3CA
632.9456559062938	39.9460014943733	599.3733282235568	13.4903717328893	0.422	169	40	READ	BI 2536	Clinical trials in cancer	KRAS | BRAF
649.1248648654271	-5.75412329838124	727.1843723286607	0.84501879936056	0.589	543	96	LUAD	391210-10-9	Clinical trials in cancer	KRAS | NF1 | NRAS
582.010747123651	-84.28899110157	601.9504528839254	3.70136342512524	0.423	264	107	SKCM	1096708-71-2	Clinical trials in cancer	KRAS | BRAF | RAF1
207.30802301873413	-132.399817152809	270.97483159307353	-4.45297333854387	0.0008	264	185	SKCM	FR 180204	Experimental	NRAS | KRAS | AKT3
299.27677666123947	-38.1846336455387	186.20783295185373	-4.17043649018353	0.0006	202	29	LAML	GUANOSINE TRIPHOSPHATE	Experimental	FLT3 | KIT | PTPN11
166.59976532012251	-105.82793935666	212.08896544107216	32.9217678096211	0.0004	264	174	SKCM	LY3009120	Experimental	NRAS | KRAS | BRAF
793.7363832346895	-23.2431193135411	733.4252567526856	0.562158213287148	0.595	423	97	COAD	PICTILISIB	Clinical trials in cancer	KRAS | NRAS | ESR1
772.5300140604292	-100.667068354125	718.5329257858556	-44.1154345214654	0.593	264	124	SKCM	PF-04691502	Clinical trials in cancer	NRAS | KIT | KRAS
581.5874975950672	-19.7035660075888	568.1270589230636	-7.89946280160302	0.422	343	45	HNSC	INDOLE-3-CARBINOL	Clinical trials in cancer	PIK3CA
1042.9202906711046	-34.7516853728694	1044.6019077417707	0.145793096729903	0.939	543	82	LUAD	VANDETANIB	Approved in cancer	KRAS | CTNNB1 | EGFR
213.0461027963098	-41.518524606533	209.8431578959879	-10.4772295803699	0.0006	202	28	LAML	CHEMBL291678	Experimental	FLT3 | KIT | PTPN11
130.01365129197586	41.0200584663891	183.71779851453675	-4.74360312082058	0.0006	512	94	UCEC	PAS219	Experimental	PTEN | KDR | GNAS
609.3374518404471	-75.002934923263	563.3145363113126	19.6300901193863	0.412	264	107	SKCM	CH5132799	Clinical trials in cancer	KRAS | BRAF | PIK3CA
550.3165949076944	-3.4133690134019	581.0793575222909	-12.8607627693304	0.422	343	45	HNSC	AZD2014	Clinical trials in cancer	PIK3CA
633.9878196325222	17.0114989018913	677.8546676646928	2.5546505563143	0.532	502	63	KIRC	X-82	Clinical trials in cancer	VHL | MTOR | KDR
691.1486735775914	32.6336177503462	720.6937736129601	2.46744104277741	0.594	169	47	READ	APITOLISIB	Clinical trials in cancer	KRAS | PTPN11 | NRAS
188.2197642651171	-43.1682581897147	203.081371848098	16.4048072141168	0.0006	264	40	SKCM	N-(4-AMINO-5-CYANO-6-ETHOXYPYRIDIN-2-YL)-2-(4-BROMO-2,5-DIMETHOXYPHENYL)ACETAMIDE	Experimental	KRAS | AKT3 | MAP2K1
1157.3028349582198	30.8899439410081	1074.7753336175604	35.052337097603	0.999	264	138	SKCM	IMATINIB	Approved in cancer	RB1 | KIT | KRAS
1096.6957429686627	85.7029645076186	1052.2169488194893	14.4326619254559	0.949	57	24	PAAD	SORAFENIB	Approved in cancer	KRAS
148.67137245818708	63.6994494897941	192.66877667095474	-3.88777842605487	0.0006	502	62	KIRC	CHEMBL444422	Experimental	VHL | AKT3 | MTOR
187.0151343790101	-52.5268027918436	205.15260069276778	13.8717084622899	0.0006	423	72	COAD	A-443654	Experimental	KRAS | PIK3CA | ERBB2
933.4778819833668	5.09683009323717	930.7791895531211	3.58242694814453	0.812	423	57	COAD	IXABEPILONE	Approved in cancer	KRAS
279.32474198536545	134.040082486438	213.12503626445107	33.7134724392408	0.0004	222	135	LGG	ISOEVODIAMINE	Experimental	IDH1 | MTOR | PIK3CA
693.0334505664742	41.384914233898	747.7713451932744	-0.729067471505005	0.593	543	98	LUAD	XL147	Clinical trials in cancer	KRAS | NRAS | BRAF
1125.7382094885581	-20.2197189568588	1119.972247583535	-8.34186870264011	1.0	512	137	UCEC	EVEROLIMUS	Approved in cancer	KRAS | NRAS | TSC2
491.63282318550256	5.61473681338532	589.7430552652256	53.0778605233018	0.412	57	24	PAAD	PHENFORMIN	Clinical trials in cancer	KRAS
1049.9528183534576	41.3851775632032	1015.3288759130438	9.73295430168406	0.92	169	44	READ	GEFITINIB	Approved in cancer	KRAS | NRAS | BRAF
294.9711769838675	-31.4641923632834	199.44293849738833	11.8174580939273	0.0006	169	43	READ	SB220025	Experimental	KRAS | NRAS | CYBB
1026.786947553334	15.6547655465205	1030.4007598224414	5.30663880540192	0.921	202	23	LAML	SUNITINIB MALATE	Approved in cancer	FLT3 | KIT | KDR
582.3340769440829	-14.9342108083443	574.3271208006828	-3.08642151363301	0.412	543	60	LUAD	PHENFORMIN	Clinical trials in cancer	KRAS
153.03675326497546	3.17567768775538	192.86357742329417	-5.22218378485422	0.0004	343	45	HNSC	RG-7666	Experimental	PIK3CA
614.0424531060504	76.1537561216953	643.057696457096	30.3732495091383	0.522	435	185	THCA	SARACATINIB	Clinical trials in cancer	KRAS | BRAF | SOS1
196.26594608652348	143.104649908182	194.5000578207559	4.86337085900146	0.0004	57	24	PAAD	AT13148	Experimental	KRAS
710.0425221117763	-6.48265328957041	674.7471505205622	12.7439971805845	0.532	934	118	BRCA	GOSSYPOL	Clinical trials in cancer	TP53 | MAP2K1 | STAT3
667.533803593508	60.931178642729	597.9410254012327	4.01928905247411	0.432	169	41	READ	LONAFARNIB	Clinical trials in cancer	KRAS | NRAS
522.0340799575742	-57.2857625314984	551.0066919794632	12.7465059638148	0.412	435	183	THCA	PF-04217903	Clinical trials in cancer	BRAF
709.0823472933108	56.2008370046074	743.9853043522246	16.747092534326	0.596	169	40	READ	RAF265	Clinical trials in cancer	KRAS | BRAF | FGFR1
207.42029715747245	-77.7995092769791	216.06678656256844	-0.0736519585257156	0.0006	343	92	HNSC	OBLIMERSON	Experimental	TP53 | MAP2K1
213.57492884996532	-64.9655994518977	185.16409855389045	2.43895844261351	0.0004	512	80	UCEC	NVP-BGT226	Experimental	MTOR | PIK3CA
